namespace,table_name,g1,g2,g3
compound_v3_ethereum,cUSDCv3_evt_Supply,lending,collateralized_lending,supply_deposited
compound_v3_ethereum,cUSDCv3_evt_SupplyCollateral,lending,collateralized_lending,collateral_supplied
compound_v3_ethereum,cUSDCv3_evt_Transfer,lending,collateralized_lending,token_transferred
compound_v3_ethereum,cUSDCv3_evt_Withdraw,lending,collateralized_lending,supply_withdrawn
compound_v3_ethereum,cUSDCv3_evt_WithdrawCollateral,lending,collateralized_lending,collateral_withdrawn
compound_v3_ethereum,cUSDTv3_evt_AbsorbCollateral,lending,collateralized_lending,collateral_absorbed
compound_v3_ethereum,cUSDTv3_evt_AbsorbDebt,lending,collateralized_lending,debt_absorbed
compound_v3_ethereum,cUSDTv3_evt_Supply,lending,collateralized_lending,supply_deposited
compound_v3_ethereum,cUSDTv3_evt_SupplyCollateral,lending,collateralized_lending,collateral_supplied
compound_v3_ethereum,cUSDTv3_evt_Transfer,lending,collateralized_lending,token_transferred
compound_v3_ethereum,cUSDTv3_evt_Withdraw,lending,collateralized_lending,supply_withdrawn
compound_v3_ethereum,cUSDTv3_evt_WithdrawCollateral,lending,collateralized_lending,collateral_withdrawn
compound_v3_ethereum,cWETHv3_evt_AbsorbCollateral,lending,collateralized_lending,collateral_absorbed
compound_v3_ethereum,cWETHv3_evt_AbsorbDebt,lending,collateralized_lending,debt_absorbed
compound_v3_ethereum,cWETHv3_evt_Supply,lending,collateralized_lending,supply_deposited
compound_v3_ethereum,cWETHv3_evt_SupplyCollateral,lending,collateralized_lending,collateral_supplied
compound_v3_ethereum,cWETHv3_evt_Transfer,lending,collateralized_lending,token_transferred
compound_v3_ethereum,cWETHv3_evt_Withdraw,lending,collateralized_lending,supply_withdrawn
compound_v3_ethereum,cWETHv3_evt_WithdrawCollateral,lending,collateralized_lending,collateral_withdrawn
compound_v3_polygon,cUSDCv3Polygon_evt_AbsorbCollateral,lending,collateralized_lending,collateral_absorbed
compound_v3_polygon,cUSDCv3Polygon_evt_AbsorbDebt,lending,collateralized_lending,debt_absorbed
compound_v3_polygon,cUSDCv3Polygon_evt_Supply,lending,collateralized_lending,supply_deposited
compound_v3_polygon,cUSDCv3Polygon_evt_SupplyCollateral,lending,collateralized_lending,collateral_supplied
compound_v3_polygon,cUSDCv3Polygon_evt_Transfer,lending,money_markets,token_transferred
compound_v3_polygon,cUSDCv3Polygon_evt_Withdraw,lending,money_markets,token_withdrawn
compound_v3_polygon,cUSDCv3Polygon_evt_WithdrawCollateral,lending,money_markets,collateral_withdrawn
compound_v3_unichain,cWETHv3_evt_AbsorbCollateral,lending,liquidation_systems,collateral_absorbed
compound_v3_unichain,cWETHv3_evt_AbsorbDebt,lending,liquidation_systems,debt_absorbed
compound_v3_unichain,cWETHv3_evt_Supply,lending,money_markets,supply_deposited
compound_v3_unichain,cWETHv3_evt_SupplyCollateral,lending,money_markets,collateral_supplied
compound_v3_unichain,cWETHv3_evt_Transfer,lending,money_markets,token_transferred
compound_v3_unichain,cWETHv3_evt_Withdraw,lending,money_markets,token_withdrawn
compound_v3_unichain,cWETHv3_evt_WithdrawCollateral,lending,money_markets,collateral_withdrawn
compound_v3_unichain,cusdcv3_evt_AbsorbCollateral,lending,liquidation_systems,collateral_absorbed
compound_v3_unichain,cusdcv3_evt_AbsorbDebt,lending,liquidation_systems,debt_absorbed
compound_v3_unichain,cusdcv3_evt_Supply,lending,money_markets,supply_deposited
compound_v3_unichain,cusdcv3_evt_SupplyCollateral,lending,money_markets,collateral_supplied
compound_v3_unichain,cusdcv3_evt_Transfer,lending,money_markets,token_transferred
compound_v3_unichain,cusdcv3_evt_Withdraw,lending,money_markets,token_withdrawn
compound_v3_unichain,cusdcv3_evt_WithdrawCollateral,lending,money_markets,collateral_withdrawn
connext_arbitrum,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
connext_base,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
connext_bnb,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
connext_ethereum,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
connext_gnosis,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
connext_optimism,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
connext_polygon,connextdiamond_evt_xcalled,bridge,bridge_protocols,bridge_requested
contracts,system_predeploys,infra,static_token_systems,static_token_deployed
contracts_optimism,contract_creator_project_mapping,infra,contract_registries,contract_mapped
contracts_optimism,contract_mapping,infra,contract_registries,contract_mapped
contracts_optimism,disperse_contracts,infra,contract_registries,contract_deployed
corn,blocks,infra,blockchain_data,block_recorded
corn,contracts,infra,contract_registries,contract_stored
corn,creation_traces # Added from original file,infra,blockchain_data,creation_traced
corn,logs,infra,blockchain_data,log_emitted
corn,logs_decoded,infra,blockchain_data,log_decoded
corn,traces,infra,blockchain_data,trace_recorded
corn,traces_decoded,infra,blockchain_data,trace_decoded
corn,transactions,infra,blockchain_data,transaction_recorded
cow_protocol_arbitrum,CoWSwapEthFlow_call_createOrder,defi,dex_orderbook,order_created
cow_protocol_arbitrum,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_orderbook,order_placed
cow_protocol_arbitrum,trades,defi,dex_orderbook,order_filled
cow_protocol_avalanche_c,CoWSwapEthFlow_call_createOrder,defi,dex_orderbook,order_created
cow_protocol_avalanche_c,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_orderbook,order_placed
cow_protocol_avalanche_c,trades,defi,dex_orderbook,order_filled
cow_protocol_base,CoWSwapEthFlow_call_createOrder,defi,dex_orderbook,order_created
cow_protocol_base,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_orderbook,order_placed
cow_protocol_base,trades,defi,dex_orderbook,order_filled
cow_protocol_bnb,CoWSwapEthFlow_call_createOrder,defi,dex_orderbook,order_created
cow_protocol_bnb,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_orderbook,order_placed
cow_protocol_bnb,trades,defi,dex_orderbook,order_filled
cow_protocol_ethereum,CoWSwapEthFlow_call_createOrder,defi,dex_orderbook,order_created
cow_protocol_ethereum,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_orderbook,order_placed
cow_protocol_ethereum,CowProtocolVirtualToken_evt_Claimed,defi,dex_aggregator,reward_claimed
cow_protocol_ethereum,trades,defi,dex_aggregator,asset_swapped
cow_protocol_gnosis,CoWSwapEthFlow_call_createOrder,defi,dex_aggregator,order_created
cow_protocol_gnosis,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_aggregator,order_placed
cow_protocol_gnosis,trades,defi,dex_aggregator,asset_swapped
cow_protocol_ink,CoWSwapEthFlow_call_createOrder,defi,dex_aggregator,order_created
cow_protocol_ink,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_aggregator,order_placed
cow_protocol_ink,trades,defi,dex_aggregator,asset_swapped
cow_protocol_lens,CoWSwapEthFlow_call_createOrder,defi,dex_aggregator,order_created
cow_protocol_lens,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_aggregator,order_placed
cow_protocol_lens,trades,defi,dex_aggregator,asset_swapped
cow_protocol_linea,CoWSwapEthFlow_call_createOrder,defi,dex_aggregator,order_created
cow_protocol_linea,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_aggregator,order_placed
cow_protocol_linea,trades,defi,dex_aggregator,asset_swapped
cow_protocol_plasma,CoWSwapEthFlow_call_createOrder,defi,dex_aggregator,order_created
cow_protocol_plasma,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_aggregator,order_placed
cow_protocol_plasma,trades,defi,dex_aggregator,asset_swapped
cow_protocol_polygon,CoWSwapEthFlow_call_createOrder,defi,dex_aggregator,order_created
cow_protocol_polygon,CoWSwapEthFlow_evt_OrderPlacement,defi,dex_aggregator,order_placed
cow_protocol_polygon,trades,defi,dex_aggregator,asset_swapped
cowswap,raw_app_data,defi,dex_aggregator,log_decoded
cowswap,raw_order_rewards,defi,dex_aggregator,reward_claimed
crescent_base,factory_evt_PoolCreated,defi,dex_amm,pool_created
crescent_base,pool_evt_Swap,defi,dex_amm,asset_swapped
crodefi_ethereum,CroDefiSwapFactory_evt_PairCreated,defi,dex_amm,pair_created
cryptopunks_ethereum,CryptoPunksMarket_evt_Assign,nft,nft_marketplaces,nft_transferred
cryptopunks_ethereum,CryptoPunksMarket_evt_PunkBidEntered,nft,nft_marketplaces,bid_placed
cryptopunks_ethereum,CryptoPunksMarket_evt_PunkBidWithdrawn,nft,nft_marketplaces,bid_withdrawn
cryptopunks_ethereum,CryptoPunksMarket_evt_PunkBought,nft,nft_marketplaces,nft_sold
cryptopunks_ethereum,CryptoPunksMarket_evt_PunkNoLongerForSale,nft,nft_marketplaces,listing_canceled
cryptopunks_ethereum,CryptoPunksMarket_evt_PunkOffered,nft,nft_marketplaces,nft_listed
cryptopunks_ethereum,CryptoPunksMarket_evt_PunkTransfer,nft,nft_marketplaces,nft_transferred
cryptopunks_ethereum,CryptoPunksMarket_evt_Transfer,nft,nft_marketplaces,nft_transferred
curve_optimism,pools,defi,liquidity_pools,pool_registered
curvefi_arbitrum,wstETH_swap_evt_AddLiquidity,defi,liquidity_pools,liquidity_added
curvefi_arbitrum,wstETH_swap_evt_RemoveLiquidity,defi,liquidity_pools,liquidity_removed
curvefi_arbitrum,wstETH_swap_evt_RemoveLiquidityImbalance,defi,liquidity_pools,liquidity_removed
curvefi_arbitrum,wstETH_swap_evt_RemoveLiquidityOne,defi,liquidity_pools,liquidity_removed
curvefi_arbitrum,wstETH_swap_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,3poolV2_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,3pool_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,ATriCryptoPool_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,AavePool_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,AavePool_evt_TokenExchangeUnderlying,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,Blizz_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,Curve_DD2_Pool_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,DefrostH2O_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,DefrostH2O_evt_TokenExchangeUnderlying,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,FUSDUSDC_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,FUSD_MIM_Factory_Pool_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_avalanche_c,L2StableSwap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,MAI_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,MAI_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,MIM_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,MIM_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,MoreMoney_USD_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,MoreMoney_USD_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,NXUSDaV3CRV_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,Topshelf_USDL_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,USDCe_UST_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,USDS_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,USD_coin_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,YUSDPOOL_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,aave_v3_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,agEURjEUR_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,arUSD_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,avax3pool_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,axlUSDCUSDC_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,axlUSDC_USDC_e_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,deBridge_USDC_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,eEURjEUR_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,frax_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,frax_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_avalanche_c,ren_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_avalanche_c,ren_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_celo,StableSwap_call_coins,defi,stable_pool_factories,asset_added
curvefi_celo,StableSwap_evt_TokenExchange,defi,stable_pool_factories,asset_swapped
curvefi_ethereum,CurveFactoryV2_call_deploy_pool,defi,crypto_pool_factories,pool_deployed
curvefi_ethereum,CurveFactoryV2_evt_CryptoPoolDeployed,defi,crypto_pool_factories,pool_created
curvefi_ethereum,CurveFactoryV2_evt_LiquidityGaugeDeployed,defi,gauge_systems,gauge_created
curvefi_ethereum,CurveFactory_call_deploy_gauge,defi,gauge_systems,gauge_created
curvefi_ethereum,CurveFactory_call_deploy_metapool,defi,meta_pool_factories,pool_deployed
curvefi_ethereum,CurveFactory_call_deploy_plain_pool,defi,stable_pool_factories,pool_deployed
curvefi_ethereum,CurveFactory_evt_LiquidityGaugeDeployed,defi,gauge_systems,gauge_created
curvefi_ethereum,CurveStableswapFactoryNG_call_deploy_plain_pool,defi,stable_pool_factories,pool_deployed
curvefi_ethereum,CurveStableswapFactoryNG_evt_PlainPoolDeployed,defi,stable_pool_factories,pool_created
curvefi_ethereum,CurveTwocryptoFactory_call_deploy_pool,defi,crypto_pool_factories,pool_deployed
curvefi_ethereum,CurveTwocryptoFactory_evt_LiquidityGaugeDeployed,defi,gauge_systems,gauge_created
curvefi_ethereum,CurveTwocryptoFactory_evt_TwocryptoPoolDeployed,defi,crypto_pool_factories,pool_created
curvefi_ethereum,MetaPoolFactory_call_deploy_metapool,defi,meta_pool_factories,pool_deployed
curvefi_ethereum,busd_swap_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_ethereum,busd_swap_evt_TokenExchangeUnderlying,defi,liquidity_pools,asset_swapped
curvefi_ethereum,compound_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_ethereum,compound_swap_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_ethereum,compound_swap_evt_TokenExchangeUnderlying,defi,liquidity_pools,asset_swapped
curvefi_ethereum,compound_v2_evt_TokenExchange,defi,liquidity_pools,asset_swapped
curvefi_ethereum,compound_v2_evt_TokenExchangeUnderlying,defi,liquidity_pools,asset_swapped
curvefi_ethereum,crvUSD_StableswapFactory_call_deploy_metapool,defi,meta_pool_factories,pool_deployed
curvefi_ethereum,crvUSD_StableswapFactory_call_deploy_plain_pool,defi,stable_pool_factories,pool_deployed
curvefi_ethereum,crvUSD_StableswapFactory_evt_PlainPoolDeployed,defi,stable_pool_factories,pool_created
curvefi_ethereum,frxETH_stETH_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,frxeth_eth_pool_call_price_oracle,defi,oracle_feeds,price_queried
curvefi_ethereum,hbtc_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,pax_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,pax_swap_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_ethereum,rETHwstETH_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,ren_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,rsr_frax_usdc_pool_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,sbtc_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,stETHconcentrated_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,stETHng_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,steth_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,susd_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,susd_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_ethereum,susd_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,susd_swap_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_ethereum,threepool_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,tricrypto2_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,tricrypto_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,usdt_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,usdt_swap_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_ethereum,y_swap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_ethereum,y_swap_evt_TokenExchangeUnderlying,defi,dex_amm,asset_swapped
curvefi_fantom,StableSwap_Factory_call_deploy_metapool,defi,stable_pool_factories,pool_deployed
curvefi_fantom,StableSwap_Factory_call_deploy_plain_pool,defi,stable_pool_factories,pool_deployed
curvefi_fantom,StableSwap_Factory_evt_BasePoolAdded,defi,stable_pool_factories,base_pool_added
curvefi_fantom,StableSwap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_fantom,StableSwap_evt_TokenExchangeUnderlying,defi,dex_amm,underlying_asset_swapped
curvefi_optimism,CurveStableswapFactoryNG_call_deploy_plain_pool,defi,stable_pool_factories,plain_pool_deployed
curvefi_optimism,MetaPoolSwap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_optimism,MetaPoolSwap_evt_TokenExchangeUnderlying,defi,dex_amm,underlying_asset_swapped
curvefi_optimism,PoolFactory_call_deploy_plain_pool,defi,stable_pool_factories,plain_pool_deployed
curvefi_optimism,PoolFactory_evt_LiquidityGaugeDeployed,defi,gauge_systems,gauge_deployed
curvefi_optimism,PoolFactory_evt_MetaPoolDeployed,defi,stable_pool_factories,meta_pool_deployed
curvefi_optimism,StableSwap_call_coins,defi,dex_amm,coins_queried
curvefi_optimism,StableSwap_evt_TokenExchange,defi,dex_amm,asset_swapped
curvefi_optimism,Vyper_contract_evt_DeployedGauge,defi,gauge_systems,gauge_deployed
curvefi_optimism,wstETH_swap_evt_AddLiquidity,defi,liquidity_pools,liquidity_added
curvefi_optimism,wstETH_swap_evt_RemoveLiquidity,defi,liquidity_pools,liquidity_removed
